time_step, score
0, 0.6428571428571429
1, 0.6428571428571429
2, 0.6428571428571429
3, 0.6428571428571429
4, 0.6428571428571429
5, 0.6428571428571429
6, 0.6428571428571429
7, 0.6428571428571429
8, 0.6428571428571429
9, 0.6428571428571429
10, 0.6428571428571429
11, 0.6428571428571429
12, 0.6428571428571429
13, 0.6428571428571429
14, 0.6428571428571429
15, 0.6428571428571429
16, 0.6428571428571429
17, 0.6428571428571429
18, 0.6428571428571429
19, 0.6428571428571429
20, 0.6428571428571429
21, 0.6428571428571429
22, 0.6428571428571429
23, 0.6428571428571429
24, 0.6428571428571429
25, 0.6428571428571429
26, 0.6428571428571429
27, 0.6428571428571429
28, 0.6428571428571429
29, 0.6428571428571429
30, 0.6428571428571429
31, 0.6428571428571429
32, 0.6428571428571429
33, 0.6428571428571429
34, 0.6428571428571429
35, 0.6428571428571429
36, 0.6428571428571429
37, 0.6428571428571429
38, 0.6428571428571429
39, 0.6428571428571429
40, 0.6428571428571429
41, 0.6428571428571429
42, 0.6428571428571429
43, 0.6428571428571429
44, 0.6428571428571429
45, 0.6428571428571429
46, 0.6428571428571429
47, 0.6428571428571429
48, 0.6428571428571429
49, 0.6428571428571429
50, 0.6428571428571429
51, 0.6428571428571429
52, 0.6428571428571429
53, 0.6428571428571429
54, 0.6428571428571429
55, 0.6428571428571429
56, 0.6428571428571429
57, 0.6428571428571429
58, 0.6428571428571429
59, 0.6428571428571429
60, 0.6428571428571429
61, 0.6428571428571429
62, 0.6428571428571429
63, 0.6428571428571429
64, 0.6428571428571429
65, 0.6428571428571429
66, 0.6428571428571429
67, 0.6428571428571429
68, 0.6428571428571429
69, 0.6428571428571429
70, 0.6428571428571429
71, 0.6428571428571429
72, 0.6428571428571429
73, 0.6428571428571429
74, 0.6428571428571429
75, 0.6428571428571429
76, 0.6428571428571429
77, 0.6428571428571429
78, 0.6428571428571429
79, 0.6428571428571429
80, 0.6428571428571429
81, 0.6428571428571429
82, 0.6428571428571429
83, 0.6428571428571429
84, 0.6428571428571429
85, 0.6428571428571429
86, 0.6428571428571429
87, 0.6428571428571429
88, 0.6428571428571429
89, 0.6428571428571429
90, 0.6428571428571429
91, 0.6428571428571429
92, 0.6428571428571429
93, 0.6428571428571429
94, 0.6428571428571429
95, 0.6428571428571429
96, 0.6428571428571429
97, 0.6428571428571429
98, 0.6428571428571429
99, 0.6428571428571429
100, 0.6428571428571429
101, 0.6428571428571429
102, 0.6428571428571429
103, 0.6428571428571429
104, 0.6428571428571429
105, 0.6428571428571429
106, 0.6428571428571429
107, 0.6428571428571429
108, 0.6428571428571429
